timestamp x y z
644871597679807806 77 249 976
644871597699546156 78 249 976
644871597719284506 76 249 978
644871597739022856 77 248 982
644871597758761206 76 246 987
644871597778499556 75 245 984
644871597798237906 77 245 983
644871597817976256 81 247 981
644871597837714606 80 248 978
644871597857452956 80 250 976
644871597877191306 76 252 974
644871597896929656 76 247 981
644871597916668006 77 242 979
644871597936514680 78 241 978
644871597956249936 74 241 984
644871597975985192 73 241 979
644871597995720448 73 239 985
644871598015455704 74 241 983
644871598035190960 74 246 986
644871598054926216 75 243 981
644871598074661472 76 243 981
644871598094396728 75 242 981
644871598114131984 75 241 980
644871598133867240 77 240 981
644871598153602496 75 242 980
644871598173337752 75 243 980
644871598193073008 75 243 980
644871598212808264 74 244 981
644871598232543520 76 244 980
644871598252278776 76 242 981
644871598272014032 75 242 982
644871598291749288 77 243 980
644871598311484544 75 244 986
644871598331219800 74 246 984
644871598350955056 70 244 985
644871598370690312 80 243 981
644871598390425568 99 244 981
644871598410160824 93 236 985
644871598429896080 76 227 982
644871598449631336 68 218 988
644871598469366592 67 220 988
644871598489101848 71 234 989
644871598508837104 76 238 986
644871598528572360 78 237 988
644871598548307616 80 236 986
644871598568042872 76 230 989
644871598587778128 75 237 987
644871598607513384 75 236 980
644871598627248640 73 235 985
644871598646843725 75 237 985
644871598666582986 76 237 985
644871598686322247 80 235 984
644871598706061508 81 236 987
644871598725800769 74 233 987
644871598745540030 74 234 993
644871598765279291 75 236 996
644871598785018552 76 232 996
644871598804757813 78 225 989
644871598824497074 81 220 982
644871598844236335 77 227 986
644871598863975596 76 232 984
644871598883714857 77 237 984
644871598903454118 76 230 988
644871598923193379 76 228 986
644871598942932640 76 230 988
644871598962671901 75 228 987
644871598982411162 77 229 992
644871599002150423 76 233 990
644871599021889684 75 228 989
644871599041628945 75 227 990
644871599061368206 76 229 990
644871599081107467 76 227 988
644871599100846728 79 228 989
644871599120585989 76 230 986
644871599140325250 76 229 989
644871599160064511 78 224 989
644871599179803772 75 224 989
644871599199543033 77 231 987
644871599219282294 77 232 988
644871599239021555 78 227 986
644871599258760816 77 229 990
644871599278500077 76 228 988
644871599298239338 76 230 987
644871599317978599 78 232 991
644871599337717860 82 232 994
644871599357495382 82 224 989
644871599377233550 80 218 989
644871599396971718 77 222 991
644871599416709886 75 225 995
644871599436448054 74 217 989
644871599456186222 75 228 1005
644871599475924390 86 240 994
644871599495662558 64 242 974
644871599515400726 70 232 989
644871599535138894 74 214 986
644871599554877062 72 215 988
644871599574615230 79 221 985
644871599594353398 78 233 987
644871599614091566 74 235 992
644871599633829734 73 234 995
644871599653567902 74 228 995
644871599673306070 74 225 993
644871599693044238 78 226 995
644871599712782406 79 230 985
644871599732520574 81 230 986
644871599752258742 81 232 984
644871599771996910 78 235 989
644871599791735078 76 237 991
644871599811473246 79 231 987
644871599831211414 65 211 989
644871599850949582 69 222 990
644871599870687750 75 247 984
644871599890425918 78 247 980
644871599910164086 75 241 981
644871599929902254 66 231 980
644871599949640422 64 237 986
644871599969378590 75 247 990
644871599989116758 88 244 980
644871600008854926 80 233 982
644871600028593094 72 230 987
644871600048331262 71 234 993
644871600067865554 73 235 983
644871600087609548 74 234 986
644871600107353542 75 240 983
644871600127097536 75 241 987
644871600146841530 74 238 989
644871600166585524 77 230 987
644871600186329518 74 231 986
644871600206073512 75 237 981
644871600225817506 76 235 989
644871600245561500 77 237 984
644871600265305494 74 237 989
644871600285049488 74 237 986
644871600304793482 76 238 985
644871600324537476 76 237 983
644871600344281470 75 235 983
644871600364025464 74 234 986
644871600383769458 75 238 991
644871600403513452 76 240 986
644871600423257446 75 239 986
644871600443001440 75 236 986
644871600462745434 74 235 988
644871600482489428 76 237 984
644871600502233422 77 240 985
644871600521977416 78 238 989
644871600541721410 75 237 984
644871600561465404 74 236 996
644871600581209398 74 233 989
644871600600953392 73 232 988
644871600620697386 77 233 984
644871600640441380 75 240 983
644871600660185374 73 240 984
644871600679929368 74 242 981
644871600699673362 75 242 981
644871600719417356 76 241 982
644871600739161350 78 239 979
644871600758905344 75 240 981
644871600778757673 75 239 982
644871600798498572 77 238 986
644871600818239471 76 240 986
644871600837980370 75 241 985
644871600857721269 75 242 982
644871600877462168 74 239 984
644871600897203067 75 242 986
644871600916943966 78 239 981
644871600936684865 76 240 984
644871600956425764 76 239 983
644871600976166663 75 239 983
644871600995907562 76 239 983
644871601015648461 75 239 980
644871601035389360 73 240 984
644871601055130259 76 241 980
644871601074871158 76 240 982
644871601094612057 75 240 982
644871601114352956 76 240 982
644871601134093855 76 240 982
644871601153834754 75 240 984
644871601173575653 75 238 986
644871601193316552 76 240 985
644871601213057451 75 239 982
644871601232798350 75 239 985
644871601252539249 75 238 986
644871601272280148 75 239 985
644871601292021047 76 240 984
644871601311761946 74 231 987
644871601331502845 72 238 989
644871601351243744 75 243 980
644871601370984643 73 240 978
644871601390725542 75 240 983
644871601410466441 73 236 985
644871601430207340 73 229 992
644871601449948239 82 240 982
644871601469689138 68 245 983
644871601489487385 67 239 990
644871601509226646 72 232 989
644871601528965907 73 230 991
644871601548705168 77 236 983
644871601568444429 78 241 979
644871601588183690 73 243 980
644871601607922951 73 243 980
644871601627662212 72 242 982
644871601647401473 74 239 982
644871601667140734 77 240 979
644871601686879995 74 240 982
644871601706619256 75 238 983
644871601726358517 75 238 985
644871601746097778 73 238 989
644871601765837039 74 241 988
644871601785576300 73 241 983
644871601805315561 72 239 984
644871601825054822 74 238 985
644871601844794083 75 239 983
644871601864533344 75 237 983
644871601884272605 74 238 986
644871601904011866 73 240 988
644871601923751127 73 241 982
644871601943490388 75 240 983
644871601963229649 75 241 982
644871601982968910 75 239 985
644871602002708171 75 239 985
644871602022447432 75 239 986
644871602042186693 75 240 985
644871602061925954 74 241 982
644871602081665215 75 241 982
644871602101404476 75 239 984
644871602121143737 73 239 985
644871602140882998 74 239 985
644871602160622259 74 238 987
644871602180361520 76 238 986
644871602200317439 75 239 985
644871602220050510 75 239 986
644871602239783581 74 240 983
644871602259516652 74 239 981
644871602279249723 74 239 984
644871602298982794 73 241 988
644871602318715865 74 240 983
644871602338448936 74 241 983
644871602358182007 74 239 982
644871602377915078 75 239 985
644871602397648149 74 237 988
644871602417381220 73 239 990
644871602437114291 73 237 990
644871602456847362 75 238 988
644871602476580433 76 239 983
644871602496313504 76 240 983
644871602516046575 75 243 983
644871602535779646 74 242 984
644871602555512717 75 243 981
644871602575245788 76 241 983
644871602594978859 76 240 983
644871602614711930 76 239 982
644871602634445001 76 240 983
644871602654178072 75 238 984
644871602673911143 75 238 986
644871602693644214 75 240 984
644871602713377285 75 240 986
644871602733110356 75 240 984
644871602752843427 75 241 984
644871602772576498 75 239 982
644871602792309569 76 238 984
644871602812042640 76 238 985
644871602831775711 75 240 984
644871602851508782 75 240 983
644871602871241853 75 240 983
644871602890974924 76 239 981
644871602910688903 75 240 982
644871602930422520 77 240 982
644871602950156137 76 239 981
644871602969889754 77 240 985
644871602989623371 77 241 985
644871603009356988 77 239 983
644871603029090605 76 239 982
644871603048824222 76 238 981
644871603068557839 77 239 987
644871603088291456 78 242 985
644871603108025073 76 239 985
644871603127758690 77 241 981
644871603147492307 76 239 983
644871603167225924 76 238 987
644871603186959541 78 240 983
644871603206693158 79 241 981
644871603226426775 77 240 980
644871603246160392 76 238 983
644871603265894009 76 241 982
644871603285627626 77 240 981
644871603305361243 79 242 981
644871603325094860 78 241 984
644871603344828477 75 238 990
644871603364562094 74 235 991
644871603384295711 83 238 992
644871603404029328 85 244 980
644871603423762945 74 245 978
644871603443496562 74 244 977
644871603463230179 73 243 981
644871603482963796 77 241 982
644871603502697413 78 244 977
644871603522431030 78 242 980
644871603542164647 77 243 982
644871603561898264 77 241 983
644871603581631881 77 242 983
644871603601365498 77 242 982
644871603621150109 78 243 981
644871603640882270 77 242 981
644871603660614431 76 241 985
644871603680346592 78 239 984
644871603700078753 77 239 984
644871603719810914 77 240 982
644871603739543075 74 241 985
644871603759275236 76 240 982
644871603779007397 78 243 978
644871603798739558 77 242 980
644871603818471719 80 242 979
644871603838203880 77 242 980
644871603857936041 76 240 983
644871603877668202 78 243 981
644871603897400363 76 242 981
644871603917132524 77 242 984
644871603936864685 79 241 983
644871603956596846 77 240 983
644871603976329007 77 241 981
644871603996061168 78 241 982
644871604015793329 78 242 981
644871604035525490 79 242 984
644871604055257651 78 242 982
644871604074989812 77 243 982
644871604094721973 77 241 980
644871604114454134 76 242 983
644871604134186295 77 241 980
644871604153918456 79 242 982
644871604173650617 78 243 983
644871604193382778 77 241 988
644871604213114939 78 239 990
644871604232847100 76 241 985
644871604252579261 73 238 987
644871604272311422 66 240 986
644871604292043583 76 239 984
644871604311775744 71 238 978
644871604331272159 75 244 976
644871604351011056 72 244 980
644871604370749953 70 242 980
644871604390488850 72 237 982
644871604410227747 70 233 986
644871604429966644 72 235 977
644871604449705541 73 241 988
644871604469444438 76 240 985
644871604489183335 76 233 987
644871604508922232 74 233 984
644871604528661129 71 238 989
644871604548400026 66 243 982
644871604568138923 69 243 985
644871604587877820 75 243 983
644871604607616717 82 247 982
644871604627355614 84 246 979
644871604647094511 78 245 977
644871604666833408 75 245 982
644871604686572305 76 245 981
644871604706311202 77 245 979
644871604726050099 73 248 979
644871604745788996 71 248 981
644871604765527893 73 246 983
644871604785266790 79 246 981
644871604805005687 82 245 979
644871604824744584 82 244 975
644871604844483481 74 248 978
644871604864222378 72 246 980
644871604883961275 73 244 982
644871604903700172 77 246 980
644871604923439069 81 249 982
644871604943177966 78 247 979
644871604962916863 74 246 983
644871604982655760 74 243 981
644871605002394657 75 246 980
644871605022133554 77 248 976
644871605041706798 78 249 977
644871605061450428 78 247 977
644871605081194058 77 249 980
644871605100937688 76 245 989
