timestamp ch1 ch2 ch3 ambient
644871622722227145 -450602 -420358 -406986 -544306
644871622729612688 -450708 -420462 -407032 -544199
644871622736998231 -450761 -420332 -407026 -544264
644871622744383774 -450642 -420432 -407124 -544228
644871622751769317 -450678 -420551 -407054 -544273
644871622759154860 -450693 -420564 -407097 -544211
644871622766540403 -450830 -420602 -407134 -544207
644871622773925946 -450985 -420739 -407238 -544211
644871622781311489 -450957 -420679 -407274 -544243
644871622788697032 -450991 -420727 -407389 -544204
644871622796082575 -450939 -420785 -407447 -544199
644871622803468118 -451039 -420889 -407497 -544226
644871622810853661 -451121 -420977 -407534 -544248
644871622818239204 -451223 -421131 -407571 -544332
644871622825624747 -451311 -421169 -407717 -544263
644871622833010290 -451324 -421274 -407806 -544243
644871622840395833 -451454 -421350 -407900 -544213
644871622847781376 -451497 -421346 -408010 -544199
644871622855074084 -451378 -421264 -408071 -544164
644871622862465088 -451461 -421378 -408141 -544251
644871622869856092 -451608 -421485 -408156 -544217
644871622877247096 -451628 -421521 -408221 -544221
644871622884638100 -451741 -421615 -408261 -544250
644871622892029104 -451774 -421675 -408228 -544320
644871622899420108 -451798 -421694 -408248 -544294
644871622906811112 -451787 -421727 -408287 -544264
644871622914202116 -451814 -421689 -408306 -544313
644871622921593120 -451798 -421672 -408363 -544339
644871622928984124 -451793 -421754 -408380 -544297
644871622936375128 -451779 -421857 -408451 -544245
644871622943766132 -451822 -421887 -408390 -544195
644871622951157136 -451837 -421882 -408450 -544286
644871622958548140 -451854 -421789 -408374 -544281
644871622965939144 -451896 -421779 -408476 -544328
644871622973330148 -451783 -421744 -408394 -544236
644871622980721152 -451750 -421657 -408388 -544298
644871622988143104 -451647 -421707 -408395 -544216
644871622995532288 -451700 -421658 -408316 -544211
644871623002921472 -451721 -421695 -408394 -544250
644871623010310656 -451696 -421798 -408391 -544211
644871623017699840 -451683 -421726 -408394 -544171
644871623025089024 -451593 -421738 -408401 -544211
644871623032478208 -451577 -421729 -408467 -544236
644871623039867392 -451579 -421729 -408582 -544262
644871623047256576 -451560 -421637 -408454 -544162
644871623054645760 -451491 -421791 -408460 -544258
644871623062034944 -451538 -421844 -408579 -544258
644871623069424128 -451483 -421936 -408647 -544332
644871623076813312 -451477 -421969 -408668 -544212
644871623084202496 -451590 -422066 -408697 -544335
644871623091591680 -451572 -422096 -408810 -544339
644871623098980864 -451587 -422142 -408849 -544273
644871623106370048 -451553 -422204 -408854 -544303
644871623113759232 -451611 -422250 -408911 -544296
644871623121086536 -451579 -422430 -409136 -544321
644871623128479360 -451581 -422411 -409111 -544337
644871623135872184 -451597 -422415 -409152 -544374
644871623143265008 -451722 -422590 -409153 -544452
644871623150657832 -451732 -422628 -409148 -544349
644871623158050656 -451729 -422686 -409245 -544389
644871623165443480 -451710 -422698 -409286 -544314
644871623172836304 -451772 -422722 -409269 -544324
644871623180229128 -451838 -422704 -409442 -544232
644871623187621952 -451848 -422690 -409424 -544216
644871623195014776 -451795 -422833 -409532 -544267
644871623202407600 -451939 -422856 -409447 -544276
644871623209800424 -451911 -422874 -409478 -544287
644871623217193248 -451962 -422889 -409477 -544324
644871623224586072 -451916 -422907 -409529 -544246
644871623231978896 -452029 -422897 -409578 -544348
644871623239371720 -451973 -422832 -409584 -544266
644871623246764544 -451958 -422921 -409540 -544254
644871623254250221 -451846 -422866 -409608 -544313
644871623261637584 -451808 -422868 -409644 -544343
644871623269024947 -451858 -422943 -409663 -544319
644871623276412310 -451752 -423021 -409657 -544339
644871623283799673 -451827 -423023 -409727 -544277
644871623291187036 -451877 -423001 -409715 -544234
644871623298574399 -451804 -423028 -409776 -544252
644871623305961762 -451874 -423096 -409786 -544303
644871623313349125 -451880 -423153 -409751 -544326
644871623320736488 -451856 -423114 -409765 -544300
644871623328123851 -451930 -423174 -409789 -544319
644871623335511214 -451814 -423094 -409753 -544239
644871623342898577 -451774 -423070 -409748 -544303
644871623350285940 -451805 -423153 -409724 -544310
644871623357673303 -451752 -423146 -409779 -544292
644871623365060666 -451870 -423145 -409841 -544041
644871623372448029 -451884 -423145 -409884 -544109
644871623379835392 -451876 -423208 -409869 -544152
644871623387129928 -451901 -423202 -409802 -544076
644871623394522752 -451884 -423267 -409772 -544182
644871623401915576 -451961 -423199 -409791 -544293
644871623409308400 -451932 -423181 -409926 -544232
644871623416701224 -451943 -423155 -409906 -544254
644871623424094048 -451973 -423107 -409906 -544251
644871623431486872 -451949 -423189 -409739 -544322
644871623438879696 -451955 -423115 -409739 -544281
644871623446272520 -451967 -423094 -409717 -544234
644871623453665344 -451932 -423079 -409661 -544213
644871623461058168 -451883 -423003 -409609 -544239
644871623468450992 -451893 -422944 -409572 -544245
644871623475843816 -451869 -422905 -409605 -544305
644871623483236640 -451836 -422952 -409526 -544255
644871623490629464 -451804 -423009 -409507 -544245
644871623498022288 -451815 -422963 -409514 -544168
644871623505415112 -451923 -422999 -409524 -544236
644871623512807936 -451832 -422948 -409463 -544253
644871623520231716 -451968 -423003 -409380 -544253
644871623527622720 -451975 -423052 -409504 -544221
644871623535013724 -452003 -423029 -409565 -544279
644871623542404728 -452070 -423036 -409558 -544316
644871623549795732 -452247 -423201 -409683 -544333
644871623557186736 -452139 -423139 -409733 -544301
644871623564577740 -452108 -423194 -409801 -544267
644871623571968744 -452121 -423143 -409823 -544253
644871623579359748 -452166 -423205 -409769 -544218
644871623586750752 -452150 -423252 -409840 -544291
644871623594141756 -452147 -423332 -409853 -544302
644871623601532760 -452168 -423346 -409885 -544268
644871623608923764 -452238 -423333 -409937 -544243
644871623616314768 -452215 -423412 -409958 -544225
644871623623705772 -452162 -423371 -409997 -544272
644871623631096776 -452125 -423449 -409950 -544327
644871623638487780 -452145 -423461 -410056 -544225
644871623645878784 -452153 -423551 -410088 -544240
644871623653362633 -452102 -423462 -410223 -544368
644871623660748176 -452208 -423626 -410265 -544209
644871623668133719 -452223 -423753 -410259 -544254
644871623675519262 -452245 -423887 -410322 -544309
644871623682904805 -452248 -423983 -410408 -544282
644871623690290348 -452228 -424062 -410472 -544243
644871623697675891 -452365 -424155 -410498 -544231
644871623705061434 -452357 -424115 -410482 -544156
644871623712446977 -452382 -424195 -410488 -544220
644871623719832520 -452382 -424149 -410579 -544158
644871623727218063 -452552 -424248 -410598 -544234
644871623734603606 -452489 -424304 -410579 -544183
644871623741989149 -452473 -424360 -410558 -544161
644871623749374692 -452390 -424347 -410580 -544205
644871623756760235 -452386 -424417 -410677 -544161
644871623764145778 -452456 -424429 -410715 -544255
644871623771531321 -452509 -424506 -410795 -544283
644871623778916864 -452501 -424581 -410896 -544290
644871623786178632 -452437 -424623 -411029 -544253
644871623793571456 -452532 -424590 -410993 -544274
644871623800964280 -452631 -424639 -410861 -544270
644871623808357104 -452666 -424646 -410835 -544201
644871623815749928 -452729 -424676 -410821 -544156
644871623823142752 -452757 -424712 -410845 -544149
644871623830535576 -452834 -424682 -410922 -544128
644871623837928400 -452849 -424719 -411017 -544211
644871623845321224 -452876 -424685 -410975 -544234
644871623852714048 -452946 -424719 -411007 -544237
644871623860106872 -452957 -424676 -411021 -544180
644871623867499696 -453012 -424749 -411163 -544259
644871623874892520 -453053 -424706 -411058 -544168
644871623882285344 -452975 -424795 -411076 -544174
644871623889678168 -452981 -424822 -411096 -544156
644871623897070992 -453094 -424834 -411090 -544171
644871623904463816 -453053 -424821 -411125 -544203
644871623911856640 -453122 -424763 -411123 -544214
644871623919280420 -453295 -424936 -411147 -544299
644871623926671424 -453227 -424923 -411107 -544273
644871623934062428 -453170 -424801 -411161 -544298
644871623941453432 -453089 -424725 -411160 -544179
644871623948844436 -453042 -424811 -411151 -544205
644871623956235440 -453123 -424835 -411081 -544188
644871623963626444 -453055 -424764 -411147 -544133
644871623971017448 -453035 -424698 -411211 -544181
644871623978408452 -453161 -424710 -411111 -544152
644871623985799456 -453126 -424675 -411108 -544174
644871623993190460 -453112 -424597 -411057 -544141
644871624000581464 -453085 -424598 -411046 -544175
644871624007972468 -453203 -424625 -411115 -544208
644871624015363472 -453195 -424695 -411093 -544211
644871624022754476 -453176 -424667 -411080 -544232
644871624030145480 -453166 -424634 -411069 -544220
644871624037536484 -453178 -424631 -411124 -544223
644871624044927488 -453176 -424647 -411125 -544255
644871624052349440 -453361 -424771 -411089 -544217
644871624059738624 -453242 -424643 -411081 -544140
644871624067127808 -453317 -424603 -411023 -544204
644871624074516992 -453298 -424541 -411024 -544213
644871624081906176 -453253 -424491 -410932 -544200
644871624089295360 -453422 -424408 -410922 -544230
644871624096684544 -453427 -424370 -410944 -544161
644871624104073728 -453373 -424311 -410956 -544155
644871624111462912 -453402 -424443 -411049 -544220
644871624118852096 -453445 -424352 -410993 -544156
644871624126241280 -453380 -424237 -410947 -544156
644871624133630464 -453467 -424356 -410987 -544182
644871624141019648 -453459 -424318 -410924 -544163
644871624148408832 -453457 -424370 -410923 -544196
644871624155798016 -453486 -424291 -410976 -544233
644871624163187200 -453321 -424332 -410962 -544151
644871624170576384 -453381 -424269 -411026 -544156
644871624177965568 -453443 -424313 -411030 -544262
644871624185354752 -453355 -424230 -410834 -544162
644871624192743936 -453309 -424253 -410873 -544114
644871624200133120 -453355 -424223 -410993 -544239
644871624207522304 -453411 -424174 -410887 -544281
644871624214911488 -453476 -424255 -410812 -544317
644871624222300672 -453399 -424224 -410834 -544294
644871624229689856 -453413 -424156 -410816 -544216
644871624237079040 -453424 -424215 -410877 -544253
644871624244468224 -453473 -424075 -410869 -544298
644871624251857408 -453348 -424017 -410833 -544250
644871624259246592 -453283 -424089 -410777 -544238
644871624266635776 -453347 -424082 -410831 -544284
644871624274024960 -453353 -424115 -410752 -544228
644871624281414144 -453307 -424053 -410838 -544328
644871624288803328 -453333 -424068 -410740 -544241
644871624296192512 -453365 -424049 -410762 -544202
644871624303581696 -453412 -424076 -410753 -544298
644871624310970880 -453377 -424102 -410748 -544246
644871624318329124 -453277 -424108 -410797 -544195
644871624325720128 -453409 -424045 -410938 -544281
644871624333111132 -453462 -424108 -410921 -544181
644871624340502136 -453578 -424164 -410921 -544162
644871624347893140 -453641 -424222 -410942 -544189
644871624355284144 -453722 -424260 -411021 -544182
644871624362675148 -453827 -424248 -411160 -544281
644871624370066152 -453902 -424389 -411196 -544251
644871624377457156 -453876 -424419 -411264 -544256
644871624384848160 -453909 -424515 -411319 -544248
644871624392239164 -453942 -424528 -411433 -544175
644871624399630168 -453997 -424554 -411541 -544149
644871624407021172 -454081 -424701 -411622 -544218
644871624414412176 -454105 -424783 -411659 -544217
644871624421803180 -454141 -424740 -411674 -544150
644871624429194184 -454218 -424847 -411778 -544228
644871624436585188 -454226 -424874 -411849 -544188
644871624443976192 -454223 -424898 -411824 -544250
644871624451398144 -454379 -424864 -411721 -544190
644871624458787328 -454281 -424889 -411833 -544184
644871624466176512 -454362 -425087 -411975 -544182
644871624473565696 -454407 -425084 -412073 -544200
644871624480954880 -454433 -425179 -412037 -544238
644871624488344064 -454445 -425152 -412064 -544175
644871624495733248 -454509 -425136 -412106 -544239
644871624503122432 -454472 -425093 -412054 -544208
644871624510511616 -454507 -425065 -412077 -544190
644871624517900800 -454507 -425110 -412105 -544270
644871624525289984 -454384 -425030 -412118 -544208
644871624532679168 -454352 -425108 -412202 -544188
644871624540068352 -454523 -425164 -412108 -544115
644871624547457536 -454511 -425167 -412206 -544226
644871624554846720 -454506 -425111 -412159 -544152
644871624562235904 -454521 -425128 -412199 -544161
644871624569625088 -454558 -425113 -412270 -544190
644871624577014272 -454513 -425101 -412244 -544250
644871624584403456 -454578 -425089 -412246 -544268
644871624591792640 -454533 -425029 -412213 -544226
644871624599181824 -454489 -425074 -412233 -544246
644871624606571008 -454431 -425127 -412207 -544217
644871624613960192 -454396 -425156 -412215 -544240
644871624621349376 -454483 -425138 -412222 -544279
644871624628738560 -454524 -425220 -412297 -544200
